Project,project_id,issue_iid,issue_id,title,state,author,assignees,labels,milestone,created_at,updated_at,due_date,weight,confidential,web_url,full_text
"atlas-datascience/lion/local-environment","70509031","39","173838732","Blueprint: single-tenant OpenMetadata stack","opened","szahniy","","Backlog|aspect::platform","","2025-09-18T23:51:24.485Z","2025-09-23T14:48:33.701Z","","8","false","https://gitlab.com/atlas-datascience/lion/local-environment/-/issues/39","ISSUE TITLE: Blueprint: single-tenant OpenMetadata stack STATE: opened AUTHOR: szahniy CREATED: 2025-09-18T23:51:24.485Z LABELS: Backlog, aspect::platform ASSIGNEES:  DESCRIPTION: Create a minimal OM deployment for pilot customers that require isolation. See OpenMetadata ADRs.  **Acceptance criteria:** - OM UI reachable. - OM configured to use external OIDC. COMMENTS: None"
"atlas-datascience/lion/devops","71509248","27","173637271","Blueprint: single-tenant OpenMetadata stack","closed","szahniy","","Backlog|aspect::platform","","2025-09-18T23:51:24.485Z","2025-09-23T14:48:31.309Z","","8","false","https://gitlab.com/atlas-datascience/lion/devops/-/issues/27","ISSUE TITLE: Blueprint: single-tenant OpenMetadata stack STATE: closed AUTHOR: szahniy CREATED: 2025-09-18T23:51:24.485Z LABELS: Backlog, aspect::platform ASSIGNEES:  DESCRIPTION: Create a minimal OM deployment for pilot customers that require isolation. See OpenMetadata ADRs.  **Acceptance criteria:** - OM UI reachable. - OM configured to use external OIDC. COMMENTS: None"
"atlas-datascience/lion/local-environment","70509031","11","173637310","ADR: IdP claims and group-to-role mapping","opened","szahniy","","Ready|aspect::local","","2025-09-18T23:54:03.723Z","2025-09-26T15:15:34.966Z","","5","false","https://gitlab.com/atlas-datascience/lion/local-environment/-/issues/11","ISSUE TITLE: ADR: IdP claims and group-to-role mapping STATE: opened AUTHOR: szahniy CREATED: 2025-09-18T23:54:03.723Z LABELS: Ready, aspect::local ASSIGNEES:  DESCRIPTION: Document the JWT claim contract from IdP to our services, mapping groups to OM teams and OPA input. Align with Policy Engine and OM integration docs. **Acceptance criteria:** - ADR includes required claims, example token, and mapping table. - Decision clearly states how tenants and features are encoded. - Cross-links to Policy Engine and OpenMetadata pages. COMMENTS: None"
"atlas-datascience/lion/local-environment","70509031","12","173637333","Keycloak realm export for dev with OIDC clients","opened","szahniy","","Ready|aspect::local","","2025-09-18T23:55:26.237Z","2025-09-26T15:18:10.113Z","","3","false","https://gitlab.com/atlas-datascience/lion/local-environment/-/issues/12","ISSUE TITLE: Keycloak realm export for dev with OIDC clients STATE: opened AUTHOR: szahniy CREATED: 2025-09-18T23:55:26.237Z LABELS: Ready, aspect::local ASSIGNEES:  DESCRIPTION: Provide a dev Keycloak realm with configured clients for web and api, scopes for roles, teams, tenant. Shortens onboarding for contributors. **Acceptance criteria:** - Realm JSON export committed and importable. - JWKS and issuer documented. - Test user can sign in to web and receive roles. COMMENTS: None"
"atlas-datascience/lion/local-environment","70509031","13","173637341","Auth patterns for SSR and browser","opened","szahniy","","Backlog|aspect::local","","2025-09-18T23:55:49.658Z","2025-09-18T23:55:49.658Z","","3","false","https://gitlab.com/atlas-datascience/lion/local-environment/-/issues/13","ISSUE TITLE: Auth patterns for SSR and browser STATE: opened AUTHOR: szahniy CREATED: 2025-09-18T23:55:49.658Z LABELS: Backlog, aspect::local ASSIGNEES:  DESCRIPTION: Write a guide on token acquisition in SSR and client contexts, including Next middleware and silent refresh patterns. **Acceptance criteria:** - Example SSR middleware injects token server-side. - Browser flow example uses PKCE. - Diagrams show both flows and failure paths. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","12","173637383","Policy bundle CI: lint, test, Wasm build, S3 publish","closed","szahniy","rprice314","Backlog|aspect::policy","","2025-09-18T23:59:05.509Z","2025-09-22T18:00:29.446Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/12","ISSUE TITLE: Policy bundle CI: lint, test, Wasm build, S3 publish STATE: closed AUTHOR: szahniy CREATED: 2025-09-18T23:59:05.509Z LABELS: Backlog, aspect::policy ASSIGNEES: rprice314 DESCRIPTION: Create a CI pipeline to compile Rego to Wasm, run unit tests, and publish to the policy bucket with metadata. See OPA Integration Plan.  **Acceptance criteria:** - policy.wasm and manifest uploaded with version and git sha. - SNS event emitted on successful publish. - Failing policy tests fail the pipeline. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","13","173637391","OPA input schema package in @paxium/schemas","opened","szahniy","","Ready|aspect::policy","","2025-09-18T23:59:53.192Z","2025-09-26T15:13:09.510Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/13","ISSUE TITLE: OPA input schema package in @paxium/schemas STATE: opened AUTHOR: szahniy CREATED: 2025-09-18T23:59:53.192Z LABELS: Ready, aspect::policy ASSIGNEES:  DESCRIPTION: Define a JSON Schema for {user, resource, action, context} to stabilize policy inputs across services. **Acceptance criteria:** - Schema published with semver. - Example inputs validate in CI. - Consumers import version pinned schema. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","14","173637398","Node helper opa-eval for Lambda and Node","opened","szahniy","","Ready|aspect::policy","","2025-09-19T00:00:27.319Z","2025-09-26T15:13:14.858Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/14","ISSUE TITLE: Node helper opa-eval for Lambda and Node STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T00:00:27.319Z LABELS: Ready, aspect::policy ASSIGNEES:  DESCRIPTION: Provide a tiny library that loads Wasm once, caches evaluator, and exposes a simple evaluate(input) API. **Acceptance criteria:** - Unit tests cover allow, deny, and error paths. - Cold and warm performance metrics captured. - Readme shows simple usage. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","15","173637411","Policy templates for common patterns","opened","szahniy","","Ready|aspect::policy","","2025-09-19T00:01:13.299Z","2025-09-26T15:13:20.222Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/15","ISSUE TITLE: Policy templates for common patterns STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T00:01:13.299Z LABELS: Ready, aspect::policy ASSIGNEES:  DESCRIPTION: Ship starter policies for tag-based access, team ownership, and PII block as examples only. This accelerates customer pilots.  **Acceptance criteria:** - Templates compile and pass tests. - Docs show inputs and expected decisions. - Packaged with clear warnings that they are examples. COMMENTS: None"
"atlas-datascience/lion/local-environment","70509031","14","173637414","OpenMetadata authorizer wired to Wasm","opened","szahniy","","Backlog|aspect::local","","2025-09-19T00:01:44.253Z","2025-09-19T00:01:44.253Z","","8","false","https://gitlab.com/atlas-datascience/lion/local-environment/-/issues/14","ISSUE TITLE: OpenMetadata authorizer wired to Wasm STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T00:01:44.253Z LABELS: Backlog, aspect::local ASSIGNEES:  DESCRIPTION: Implement a custom OM authorizer that evaluates Wasm from S3 and enforces deny by default. See OpenMetadata and Policy Engine docs. **Acceptance criteria:** - OM reads Wasm and hot-reloads on S3 change. - Deny on evaluation failure and emit decision logs. - Integration test covers allow and deny for asset read. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","16","173670632","/v1/auth/self contract and stub","opened","szahniy","","Ready|aspect::api","","2025-09-19T13:56:30.871Z","2025-09-26T15:19:07.709Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/16","ISSUE TITLE: /v1/auth/self contract and stub STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T13:56:30.871Z LABELS: Ready, aspect::api ASSIGNEES:  DESCRIPTION: Define and scaffold the identity endpoint used by UI to hydrate the session. Returns profile, roles, tenant, and feature flags.  **Acceptance criteria:** - OpenAPI spec merged with JSON Schema. - Stub in paxium-api returns static dev payload behind auth. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","17","173670648","/v1/auth/providers IdP discovery","opened","szahniy","","Backlog|aspect::api","","2025-09-19T13:56:53.651Z","2025-09-19T13:56:53.651Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/17","ISSUE TITLE: /v1/auth/providers IdP discovery STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T13:56:53.651Z LABELS: Backlog, aspect::api ASSIGNEES:  DESCRIPTION: An endpoint to list configured IdPs and JWKS for diagnostics and multi-realm support.  **Acceptance criteria:** - Spec merged and stubbed in paxium-api. - Dev realm returned with issuer and jwks_uri. - 401 when unauthenticated. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","18","173670668","Decision logging fields and headers","opened","szahniy","","Ready|aspect::api","","2025-09-19T13:57:18.799Z","2025-09-26T15:08:15.681Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/18","ISSUE TITLE: Decision logging fields and headers STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T13:57:18.799Z LABELS: Ready, aspect::api ASSIGNEES:  DESCRIPTION: Standardize decision ids, policy version headers, and log structure to support audit later. See API Standards.  **Acceptance criteria:** - X-Decision-Id and X-Policy-Version returned on policy-guarded routes. - Logs include decisionId, ruleId, and latencyMs. - Contract tests verify headers exist. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","19","173670786","POST /v1/search with GeoJSON body","opened","szahniy","chris.sonnenberg","Sprint Ready|aspect::api","","2025-09-19T14:00:21.449Z","2025-09-22T15:18:13.213Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/19","ISSUE TITLE: POST /v1/search with GeoJSON body STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:00:21.449Z LABELS: Sprint Ready, aspect::api ASSIGNEES: chris.sonnenberg DESCRIPTION: Add POST variant to handle large AOI bodies that exceed URL limits.  Supports Polygon and MultiPolygon.  **Acceptance criteria:** - Body validated against GeoJSON schema. - Equivalent results to GET for same AOI. - 400 for invalid geometry with helpful message. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","20","173670848","GET /v1/domains browse domains","opened","szahniy","","Backlog|aspect::api","","2025-09-19T14:01:19.649Z","2025-09-19T14:01:19.649Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/20","ISSUE TITLE: GET /v1/domains browse domains STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:01:19.649Z LABELS: Backlog, aspect::api ASSIGNEES:  DESCRIPTION: Surface domain hierarchy from OM to support UI navigation.  **Acceptance criteria:** - Returns list with id, name, parentId. - Empty state covered in tests. - Performance tested on 1k domains. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","21","173670867","POST /v1/access/requests policy decision","opened","szahniy","","Backlog|aspect::api","","2025-09-19T14:01:49.444Z","2025-09-19T14:01:49.444Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/21","ISSUE TITLE: POST /v1/access/requests policy decision STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:01:49.444Z LABELS: Backlog, aspect::api ASSIGNEES:  DESCRIPTION: Allow users to request access and receive a decision with optional next steps.  **Acceptance criteria:** - Returns allow or deny with ruleId. - Emits audit event to Kinesis behind flag. - Contract tests for both outcomes. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","22","173670886","POST /v1/assets/{id}/link presign broker call","opened","szahniy","","Backlog|aspect::api","","2025-09-19T14:02:15.661Z","2025-09-19T14:02:15.661Z","","5","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/22","ISSUE TITLE: POST /v1/assets/{id}/link presign broker call STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:02:15.661Z LABELS: Backlog, aspect::api ASSIGNEES:  DESCRIPTION: On allow, call Access Broker to obtain a presigned URL or token to open data. Handles deny with normalized 403.  **Acceptance criteria:** - Happy path returns {url, expiresAt, mediaType}. - Deny yields 403 with ruleId from policy. - Integration test with broker stub passes. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-api","74013664","23","173670977","Add audit headers and structured logs","opened","szahniy","","Ready|aspect::api","","2025-09-19T14:04:48.267Z","2025-09-26T15:08:19.928Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-api/-/issues/23","ISSUE TITLE: Add audit headers and structured logs STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:04:48.267Z LABELS: Ready, aspect::api ASSIGNEES:  DESCRIPTION: Add X-Request-Id and decision headers, and log in a structured format for later analysis. **Acceptance criteria:** - Headers present on all guarded routes. - Logs include request id, user id, and decision. - Docs show how to correlate across services. COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-access-broker","74557728","4","173671013","Create Access Broker service skeleton and CI","opened","szahniy","","Backlog|aspect::access-broker","","2025-09-19T14:05:57.827Z","2025-09-19T14:06:54.809Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-access-broker/-/issues/4","ISSUE TITLE: Create Access Broker service skeleton and CI STATE: opened AUTHOR: szahniy CREATED: 2025-09-19T14:05:57.827Z LABELS: Backlog, aspect::access-broker ASSIGNEES:  DESCRIPTION: New microservice that mediates data-access link creation. Initial scope is S3 presign and role assumption.  **Acceptance criteria:** - Lambda handler deployed with /link route. - CI builds, tests, and deploys to dev. - Health endpoint returns 200. COMMENTS: None"
